unit,na_item,geo\time	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 
CLV05_MEUR,P6_S2111,SK	32934.5 	30080.6 	32097.6 	31764.3 	28818.3 	27792.5 	25321.2 	23971.8 	23129.0 	21841.2 	20589.9 	19002.3 	16451.0 	19518.9 	20014.1 	17396.7 	13642.2 	14162.3 	11243.4 	9016.5 	8588.3 	7387.4 	6985.0 	6115.2 	4871.0 	3773.5 	3447.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2111,UK	: 	: 	269410.7 	278091.9 	270058.7 	251079.9 	241694.8 	234407.6 	233113.7 	236268.4 	243635.7 	231288.8 	223786.6 	249927.2 	256413.6 	281753.4 	237468.6 	221808.9 	217981.9 	222746.6 	218639.4 	209782.2 	194813.7 	186854.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,BE	27175.8 p	25665.5 p	48685.9 	47702.6 	48720.5 	46923.7 	45081.9 	42723.2 	38795.1 	36882.2 	37002.4 	35746.1 	33612.0 	37411.1 	37491.5 	38748.6 	35806.9 	33437.7 	30700.4 	31265.3 	30582.0 	29461.7 	26148.2 	1332.3 	1401.1 	1394.8 	1404.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,CY	1199.9 p	719.2 p	2818.5 	3218.2 	2911.4 	2996.3 	2651.8 	2494.7 	2027.9 	2331.0 	2455.9 	2369.8 	2347.9 	2748.9 	3221.3 	3108.7 	2920.5 	3047.9 	3039.4 	2737.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,DK	20599.7 	18533.1 	33847.3 	34300.9 	33205.2 	30705.9 	29103.4 	28928.8 	28901.1 	30128.5 	30184.1 	27390.0 	26970.4 	30423.5 	29720.8 	28364.6 	24957.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,FR	65589.2 	63069.8 p	94511.7 p	94237.9 	91723.1 	89507.6 	88538.5 	82735.9 	78414.4 	74342.8 	72629.1 	68593.2 	64420.3 	81951.2 	85723.4 	79867.0 	78783.0 	75387.6 	60889.9 	66494.4 	64841.0 	65914.1 	60176.3 	55789.9 	51462.0 	44502.4 	41486.6 	39819.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,HU	23582.5 p	21619.6 	28918.6 	27629.4 	25695.3 	24183.2 	22777.3 	20623.8 	18416.2 	17052.3 	17958.7 	16582.1 	15252.8 	18100.8 	20330.1 	14047.5 	11435.4 	10288.9 	6425.6 	6905.1 	5154.0 	5011.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,IE	22408.1 	18267.9 	65943.5 	62695.5 	58989.0 	56259.7 	51266.4 	42846.3 	39229.3 	39373.9 	38061.3 	38076.0 	36924.5 	37629.4 	41094.7 	35734.8 	33292.2 	31450.3 	28990.5 	35969.2 	33229.9 	27673.1 	22832.3 	46643.2 	38001.1 	32316.1 	28747.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,IT	46217.0 	42108.7 	74433.8 	72345.9 	69647.2 	66304.0 	65231.3 	61285.7 	58284.1 	55836.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,LT	6189.3 	4860.7 	6141.3 	5932.2 	5459.6 	5199.6 	4912.1 	4216.4 	6011.0 	5612.1 	4765.7 	5143.8 	4735.8 	5392.7 	5084.1 	4673.9 	3965.9 	2883.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,LU	4483.4 p	4118.7 	14733.0 	13242.7 	11917.6 	11670.8 	11627.0 	10561.0 	9111.8 	8215.1 	7367.9 	6875.9 	6128.7 	6592.6 	6145.1 	5408.1 	4555.8 	4238.0 	4028.0 	4059.9 	3734.6 	3094.9 	2597.3 	20855.1 	18262.0 	16464.9 	15522.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,LV	1980.3 	1915.4 	2588.8 	2667.5 	2459.7 	2297.7 	2111.8 	3526.1 	3128.7 	2944.9 	2738.3 	2280.6 	2000.2 	2357.4 	2410.0 	2112.8 	2094.4 	1756.3 	1456.8 	1419.3 	1360.0 	1099.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,MT	966.0 	712.0 	2359.7 	2156.7 	2164.3 	2225.6 	2972.9 	2020.5 	1715.9 	1484.9 	1451.9 	1367.9 	1220.3 	1392.8 	1447.8 	1068.2 	957.7 	889.7 	884.9 e	911.6 e	843.6 e	924.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,NL	69801.1 p	65461.6 	101250.3 	101053.6 	98009.6 	94352.4 	90713.6 	82914.8 	77703.0 	70832.8 	68441.9 	64544.0 	62718.4 	72275.5 	69620.0 	52863.0 	55912.0 	51687.5 	41769.8 	43046.4 	43474.2 	43959.0 	39176.5 	34515.9 	31687.9 	27577.1 	26491.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,PT	4342.8 p	3320.6 	11534.3 	10912.0 	10683.2 	9793.0 	9067.7 	8241.3 	7878.9 	7222.9 	7015.2 	6615.0 	6330.4 	6836.1 	7257.3 	6696.2 	6224.0 	6465.6 	5917.1 	5841.9 	5806.1 	5776.6 	5453.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,SE	26186.0 	23297.8 	40542.2 	38215.2 	36069.8 	34720.8 	34990.8 	32554.4 	29855.0 	29998.7 	28849.8 	27741.8 	25364.8 	29991.1 	31039.8 	29219.2 	27238.2 	25322.6 	23229.9 	20825.7 	20347.0 	20227.4 	17968.3 	16809.0 	15441.3 	13557.7 	12979.2 	11623.4 	10197.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,SK	23147.0 	19599.2 	24018.2 	23755.6 	23629.8 	22788.8 	22401.2 	20839.7 	20098.1 	18979.1 	17080.8 	15342.8 	12898.7 	15302.7 	14383.9 	12376.7 	10373.4 	5879.6 	639.6 	764.6 	658.4 	503.3 	400.4 	313.1 	234.4 	219.8 	189.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S2112,UK	: 	: 	34997.5 	35968.8 	34364.7 	33948.7 	32260.8 	32251.3 	30972.0 	29626.7 	31435.1 	30104.5 	27248.2 	30278.4 	30211.3 	34299.7 	26392.2 	24399.4 	22969.2 	23070.8 	22066.0 	21420.6 	19453.9 	19819.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,BE	2571.0 p	3242.1 p	3379.4 	3097.6 	2978.9 	2905.5 	2555.0 	2318.9 	2418.0 	2344.0 	2232.7 	2119.9 	2314.5 	2203.5 	2356.4 	2136.7 	1753.7 	1549.6 	1223.4 	1736.0 	1467.9 	1281.4 	1249.5 	1396.8 	1468.9 	1462.2 	1472.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,CY	14.4 p	28.9 p	27.3 	34.7 	24.7 	17.8 	19.9 	19.2 	23.5 	17.6 	17.5 	22.1 	22.5 	22.0 	25.9 	25.6 	25.5 	19.0 	6.4 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,IE	44.7 	22.9 	29.3 	27.9 	33.7 	27.8 	25.1 	25.4 	23.1 	21.1 	22.1 	20.7 	20.6 	22.7 	25.3 	22.9 	22.2 	16.8 	12.6 	13.9 	17.0 	12.2 	10.1 	8.7 	7.1 	6.1 	5.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,IT	416.3 	351.6 	414.3 	422.3 	434.3 	501.3 	544.7 	440.8 	443.3 	489.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,LT	22.2 	18.9 	18.5 	17.3 	15.4 	19.4 	19.3 	16.7 	14.3 	12.7 	11.8 	10.7 	11.4 	16.5 	13.3 	11.9 	11.4 	4.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,LU	575.9 p	596.2 	574.3 	583.7 	551.8 	559.3 	485.5 	486.1 	459.9 	500.6 	499.8 	507.1 	594.1 	577.5 	572.6 	472.1 	450.1 	496.6 	505.1 	448.0 	418.5 	379.9 	369.3 	485.9 	475.5 	482.9 	417.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,LV	8.1 	6.0 	6.5 	7.4 	6.8 	8.8 	7.7 	7.0 	5.1 	5.8 	5.7 	4.8 	4.2 	7.5 	9.0 	7.6 	7.5 	4.0 	0.4 	0.4 	1.2 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,NL	267.7 p	283.8 	314.2 	295.0 	272.9 	251.7 	269.4 	235.5 	214.9 	241.2 	233.0 	220.3 	210.1 	217.7 	205.9 	201.0 	184.0 	162.8 	158.7 	130.7 	177.8 	143.8 	134.6 	122.0 	116.1 	103.0 	96.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S212,SE	436.3 	256.7 	241.5 	221.4 	244.4 	284.7 	296.1 	284.1 	262.9 	231.1 	232.6 	284.4 	212.5 	230.7 	256.2 	169.8 	210.1 	135.0 	133.8 	73.5 	83.5 	106.5 	103.5 	112.4 	118.2 	102.5 	99.7 	100.5 	97.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,BE	139277.6 p	122911.4 p	106174.4 	102510.9 	102155.1 	96119.3 	87743.0 	86019.6 	82533.0 	82852.2 	81314.9 	74037.8 	60348.3 	67847.2 	66122.6 	60119.6 	58561.9 	53638.0 	50745.6 	50863.6 	47720.1 	48693.3 	41656.4 	43300.7 	44083.6 	36091.7 	34634.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,CY	11144.5 p	9785.6 p	7740.6 	7399.6 	6949.2 	6076.1 	5712.8 	5305.6 	5094.7 	5203.0 	4930.7 	4567.6 	4161.6 	4000.0 	2666.8 	2840.9 	3279.4 	3373.2 	3539.3 	4182.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,DK	87103.4 	81415.8 	74225.7 	68584.6 	65798.0 	62231.0 	62796.5 	59281.9 	56902.5 	56060.9 	52774.1 	48414.2 	45975.7 	48779.5 	46317.2 	43505.5 	38532.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,EL	31769.1 p	26540.6 p	30769.6 	29992.9 	27312.3 	23939.5 	24888.1 	22160.6 	21259.2 	21965.6 	20304.2 	20183.4 b	18035.4 	22748.2 	21030.0 	20514.9 	19470.7 	19664.5 	16711.1 	16546.1 	21443.8 	22266.2 	16509.9 	13164.9 	12578.8 	10045.7 	9505.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,FR	273398.3 	244466.1 p	289134.6 p	284015.8 	270842.5 	255071.9 	255555.9 	248277.6 	245892.8 	237848.3 	221456.1 	211791.2 	196485.6 	215590.9 	202809.4 	199566.1 	181891.0 	170857.3 	168362.2 	169975.2 	164592.3 	154998.0 	133192.1 	131582.6 	122473.3 	108066.0 	107093.4 	97568.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,HU	33923.4 p	28950.2 	25534.6 	24138.3 	23471.2 	22815.4 	24752.8 	20449.2 	21395.4 	20793.2 	20666.8 	19810.2 	17058.7 	18900.0 	17780.8 	18818.8 	14188.9 	11538.0 	11714.2 	11032.1 	11380.8 	9718.9 	7074.4 	6662.4 	5565.8 	4320.5 	3560.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,IE	331165.5 	302513.6 	227955.7 	192219.6 	183169.0 	160768.5 	152986.7 	91971.3 	77287.2 	70164.2 	70982.1 	66506.3 	58549.3 	54260.4 	54283.4 	50908.9 	44577.7 	44130.6 	43555.6 	40860.3 	41978.5 	35637.4 	29402.7 	25408.8 	20687.4 	17611.0 	15662.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,IT	220251.3 	195513.7 	205972.7 	205070.6 	204294.6 	198060.5 	196998.5 	191904.9 	190119.4 	187280.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,LT	11883.4 	10403.1 	9457.7 	8631.3 	8408.3 	7135.3 	6667.9 	7797.7 	8435.2 	7415.2 	6626.3 	5775.9 	4572.9 	5935.3 	4925.0 	5151.3 	4416.9 	4015.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,LU	32459.6 p	29567.1 	18980.9 	18860.0 	19218.4 	18453.8 	18000.3 	16653.2 	15969.5 	14961.8 	17310.7 	16401.2 	12063.6 	13377.2 	14086.8 	13319.8 	11093.0 	9575.1 	8517.2 	8225.1 	9418.7 	9136.0 	7872.7 	6903.0 	5611.0 	4561.2 	4279.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,LV	3985.4 	4454.9 	3391.1 	3387.4 	3461.8 	3099.1 	3118.2 	3166.0 	3257.3 	3349.8 	2947.9 	2674.3 	2264.8 	2586.7 	2342.6 	2016.7 	1859.8 	1586.9 	1462.3 	1478.6 	1436.4 	1477.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,MT	7969.0 	7554.4 	6926.7 	6558.9 	6750.7 	6372.4 	6586.6 	6328.9 	6629.2 	6680.2 	6238.7 	6041.3 	5773.9 	5495.8 	4229.4 	3888.4 	3052.2 	3010.1 	3200.4 e	3197.8 e	2964.5 e	3236.0 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,NL	220666.9 p	221325.4 	201858.5 	190792.1 	178849.7 	165057.9 	167308.6 	147949.0 	140816.7 	137571.9 	125312.4 	121653.3 	103184.4 	109907.4 	110409.8 	105084.0 	98975.0 	91262.3 	89125.7 	86670.9 	81658.3 	80742.9 	53134.3 	49157.3 	46294.5 	40171.5 	38512.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,PT	25894.4 p	22799.2 	21596.7 	21218.6 	21660.2 	19945.2 	20261.4 	20269.8 	19291.7 	17684.7 	15232.1 	13528.3 	12196.6 	13230.9 	12117.7 	11423.9 	9231.9 	8987.3 	9476.9 	8540.3 	8204.6 	8085.7 	6958.0 	7119.6 	6930.9 	6280.9 	6323.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,SE	109278.4 	102530.8 	91371.8 	83323.8 	81183.2 	78240.3 	76709.7 	71533.6 	69596.9 	73926.7 	73155.8 	66884.9 	60337.0 	68896.2 	64593.0 	63063.7 	57213.3 	53127.6 	47166.8 	51825.2 	50959.9 	50472.7 	44737.0 	41261.1 	37839.9 	33187.9 	31813.2 	28796.2 	25525.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,SK	12341.2 	12149.9 	9938.0 	10018.1 	9946.3 	9597.0 	9597.5 	8936.5 	8605.5 	8073.3 	7124.5 	6143.9 	5157.3 	6438.7 	5656.4 	5221.5 	4473.8 	5257.9 	9021.2 	7677.6 	7006.4 	6747.3 	6128.2 	5832.1 	7444.6 	7037.6 	7648.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P6_S22,UK	: 	: 	401160.4 	373650.7 	363050.3 	347977.7 	341977.2 	332496.7 	333702.0 	326702.9 	313306.5 	287274.6 	267449.8 	285614.8 	277045.5 	259434.8 	246675.9 	226976.7 	211228.3 	196348.0 	196681.2 	196795.3 	178630.3 	175556.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,AT	178956.3 	157377.1 	173378.8 	169834.1 	161213.0 	153114.4 	147614.7 	142443.7 	138353.1 	137399.5 	136142.0 	128491.3 	114755.6 	130254.9 	129023.7 	122141.1 	115385.8 	109417.0 	101335.4 	97901.6 	97617.7 	92799.2 	84220.3 	80931.4 	76525.4 	71338.9 	68482.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,BE	346021.0 p	312672.3 p	331139.0 	324783.9 	318487.7 	302690.0 	281698.9 	271089.4 	256887.9 	257438.5 	259187.5 	245384.5 	223711.4 	250963.3 	241764.1 	228988.1 	217789.7 	204638.5 	192498.2 	189729.2 	187746.6 	189175.8 	167389.2 	161927.0 	154130.8 	142446.9 	134951.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,CH	245254.1 p	233660.7 p	241318.5 	240648.6 	238855.8 	239784.3 	227746.0 	217001.0 	232743.2 	207309.1 	211771.8 	194399.3 	180015.8 	185089.1 	177290.2 	167470.1 	162841.2 	148552.5 	141572.4 	140721.5 	143471.2 	141468.1 	130823.8 	125811.2 	119454.1 	108243.6 	104140.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,CY	17525.3 p	16080.7 p	15579.0 	14226.6 	13636.8 	11930.5 	10829.8 	10021.9 	9303.8 	9747.8 	10115.4 	10384.5 	9372.6 	11068.8 	9796.8 	8938.0 	8455.8 	8372.0 	7794.9 	7833.9 	7912.8 	7889.4 	7213.4 	7009.6 	6937.7 	6866.3 	6485.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,CZ	136836.9 	120749.1 	131529.1 	129527.7 	122446.0 	115242.7 	112071.2 	104888.6 	95338.3 	95279.5 	92833.6 	86990.3 	75767.3 	85205.5 	82581.3 	73159.4 	65624.6 	58343.6 	46457.2 	42439.2 	40424.6 	36304.9 	31746.6 	30180.9 	28588.1 	27007.5 	24163.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,DK	147939.1 	137013.9 	142059.8 	137907.8 	131225.2 	125956.2 	121506.4 	116206.5 	111848.1 	110227.0 	107319.8 	99884.7 	99347.6 	112822.7 	107685.8 	101745.9 	89278.1 	80218.7 	74875.1 	75650.1 	71115.6 	69452.2 	61101.6 	59580.5 	55385.0 	50715.2 	49180.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,EL	75974.3 p	64574.0 p	69636.5 	67673.4 	62602.9 	58303.5 	57073.1 	52918.5 	49574.3 	51360.4 	54356.2 	60125.1 b	62261.0 	78172.1 	77153.2 	66799.6 	58953.1 	58453.8 	55980.8 	52126.8 	53979.5 	53449.6 	44474.6 	38847.1 	32876.2 	30318.0 	27577.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,ES	311164.7 p	273132.3 p	320778.1 	316697.2 	304749.9 	285380.7 	278015.3 	264581.7 	247737.1 	248269.3 	263653.0 	265220.2 	249739.5 	305689.6 	323506.8 	298879.2 	276195.0 	258221.7 	235459.1 	222061.8 	214186.9 	206633.4 	188583.4 	165876.4 	145450.3 	128844.3 	120071.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,FI	84253.3 	79509.9 	84553.2 	82601.7 	78124.7 	74894.1 	70840.9 	69477.2 	70106.0 	70018.4 	69240.6 	65193.9 	61328.0 	73887.1 	68435.7 	63731.4 	59791.0 	53777.9 	49736.9 	47774.1 	45807.6 	45182.6 	39336.2 	37719.1 	34772.6 	31080.0 	28983.1 	26789.3 	23746.9 	23428.3 	23265.3 	26840.5 	26941.1 	24718.5 	22294.6 	20492.1 	19794.3 	18610.3 	18440.8 	17712.3 	17329.5 	18162.3 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,FR	685081.5 	634376.0 p	727390.3 p	710728.6 	689497.8 	659889.6 	641112.9 	605405.8 	577133.8 	563505.5 	562379.5 	531362.0 	487969.2 	538327.4 	531445.1 	502521.5 	475870.0 	447581.6 	421436.4 	417703.7 	409732.1 	400200.2 	346933.8 	324386.9 	289889.0 	268476.4 	262066.7 	243731.4 	223889.0 	231575.6 	227555.0 	221021.9 	210412.5 	194703.1 	179543.0 	166750.1 	156330.8 	149250.2 	144340.3 	148343.6 	143240.8 	145269.9 	138160.1 	126982.1 	121595.2 	119449.2 	100718.2 
CLV05_MEUR,P7,HU	130513.2 p	119632.8 	124429.1 	114992.8 	107506.5 	99178.9 	95852.2 	90703.0 	81787.3 	78554.1 	81101.2 	77941.2 	71020.6 	82761.8 	78156.2 	68470.2 	59480.1 	55053.9 	46657.2 	42634.4 	39230.0 	37062.0 	30087.6 	26564.6 	21672.2 	17474.1 	16323.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,IE	329872.6 	359926.3 	367543.3 	258245.1 	252028.1 	249089.9 	209310.5 	158144.0 	137919.2 	136439.0 	137837.9 	134289.6 	133530.6 	135843.5 	139736.5 	127786.8 	116912.0 	103716.0 	101778.2 	104299.6 	99013.8 	87544.3 	71942.5 	63883.0 	49996.2 	42862.2 	37983.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,IT	444208.8 	387155.3 	440516.5 	443621.7 	428876.2 	404251.8 	388976.4 	365360.7 	353168.3 	362976.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,LT	31090.8 	25931.1 	27140.4 	25602.9 	24148.0 	21727.4 	20883.4 	19097.2 	19422.0 	18355.3 	17453.0 	15280.5 	13081.4 	18335.1 	16544.9 	14952.8 	13081.8 	10932.5 	9229.6 	8421.4 	7010.4 	5855.8 	5493.7 	6428.4 	6040.4 	4675.4 	3610.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV05_MEUR,P7,LU	80654.9 p	72119.3 	72418.0 	68526.2 	66074.0 	65579.9 	63208.3 	59795.4 	55245.3 	52005.7 	51106.0 	47876.3 	41903.7 	46085.2 	45101.8 	43974.4 	39441.9 	37157.6 	34059.7 	32862.4 	33359.1 	31226.3 	26716.9 	23608.9 	20111.7 	17334.5 	16078.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
